XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
XXX
CodeBarre;HLESMD00-ECS46-221; O bag fall 19;36; micromanico tubolare corto;HLESMD00;ECS46;221;cognac;cognac;
CodeBarre;HLESMD00-ECS46-055; O bag fall 19;36; micromanico tubolare corto;HLESMD00;ECS46;055;nero;black;
CodeBarre;HLESMD00-ECS46-371; O bag fall 19;36; micromanico tubolare corto;HLESMD00;ECS46;371;latte;milk;
CodeBarre;HLESMD00-ECS46-076; O bag fall 19;36; micromanico tubolare corto;HLESMD00;ECS46;076;rosso;red;
CodeBarre;HLESMD00-ECS46-479; O bag fall 19;36; micromanico tubolare corto;HLESMD00;ECS46;479;skyway;skyway;
CodeBarre;HLESGC01-EVS54-017; O bag fall 19;36; manico corto + anelli;HLESGC01;EVS54;017;blu navy;blue navy;
CodeBarre;HLESGC01-EVS54-055; O bag fall 19;36; manico corto + anelli;HLESGC01;EVS54;055;nero;black;
CodeBarre;HLESGC01-EVS54-078; O bag fall 19;36; manico corto + anelli;HLESGC01;EVS54;078;sabbia;sand;
CodeBarre;HLESGC01-EVS54-067; O bag fall 19;36; manico corto + anelli;HLESGC01;EVS54;067;phard;phard;
CodeBarre;HLESGC01-EVS54-371; O bag fall 19;36; manico corto + anelli;HLESGC01;EVS54;371;latte;milk;
CodeBarre;HLESGC01-EVS54-615; O bag fall 19;36; manico corto + anelli;HLESGC01;EVS54;615;military;military;
CodeBarre;HLESGC19-MAS29-054; O bag fall 19;36; manico corto + goccia;HLESGC19;MAS29;054;naturale;natural;
CodeBarre;SHOUB801-ECSC4-055; O bag fall 19;37; tracolla corta con fibbiette +;SHOUB801;ECSC4;055;nero;black;
CodeBarre;SHOUB801-ECSC4-371; O bag fall 19;37; tracolla corta con fibbiette +;SHOUB801;ECSC4;371;latte;milk;
CodeBarre;SHOUG801-ECSC4-055; O bag fall 19;38; tracolla 80 + clip ecopelle;SHOUG801;ECSC4;055;nero;black;
CodeBarre;SHOUG801-ECSC4-371; O bag fall 19;38; tracolla 80 + clip ecopelle;SHOUG801;ECSC4;371;latte;milk;
